,shop_id,shop_name,company_id,company_name,location,county_name,country_name,depot_id,shop_created_date,industry,subcription_id,subscription_start_date,subscription_end_date,duration_months,status
,4313,AVACHEM(KCG 526W),1750,AvaChem Limited,POINT(0.3306181 35.5741641),Kiambu,Kenya,1764,10/02/2024,Agribusiness,1395,23/04/2024,23/05/2024,1,expired
,4314,Ava Chem Ltd(van-KBM),1750,AvaChem Limited,POINT(37.0367434 -1.1458094),Kiambu,Kenya,1763,10/02/2024,Agribusiness,1395,23/04/2024,23/05/2024,1,expired
,4315,AVACHEM(KDH 055V),1750,AvaChem Limited,POINT(37.23098676 -0.83154393),Kiambu,Kenya,1756,10/02/2024,Agribusiness,1395,23/04/2024,23/05/2024,1,expired
,4317,New Season Stores,1816,New Season Stores,POINT(-0.5052672 37.2791645),Embu,Kenya,,10/02/2024,"Consumer Goods,Other",1396,10/02/2024,16/04/2024,2,expired
,4332,Salz,1823,Salz,POINT(0.3154553 32.5744873),Kampala,Uganda,,12/02/2024,Other,1397,12/02/2024,12/03/2024,1,expired
,4335,Imani Trade Centre,1824,Imani Trade Centre,POINT(1.1116402 34.7832278),Trans Nzoia,Kenya,2077,12/02/2024,Agribusiness,1398,12/02/2024,17/08/2024,6,expired
,4336,KDA 316,1612,Joygases Ltd,POINT(0 0),Nakuru,Kenya,,12/02/2024,Hardware,1280,02/03/2024,02/04/2024,1,expired
,4338,Namutumba Farmers Center,1825,Namutumba FarmersCenter,POINT(33.68517534 0.83793047),Namutumba,Uganda,,12/02/2024,Agribusiness,1399,12/02/2024,12/05/2024,3,expired
,4343,Tachasis Agrovet Nyaru,1827,MM HARDWARE,POINT(35.575120104477 0.32855321187526),Elgeyo Marakwet,Kenya,2719,12/02/2024,Agribusiness,1400,12/02/2024,27/02/2025,12,active
,4346,MM Hardware,1827,MM HARDWARE,POINT(35.57529162 0.32861394),Elgeyo Marakwet,Kenya,2720,12/02/2024,Agribusiness,1400,12/02/2024,27/02/2025,12,active
,4347,UMOJA AGROVET- Gatitu,1828,Umoja Agrovet,POINT(-0.45861273 36.99955776),Nyeri,Kenya,1698,12/02/2024,Agribusiness,1401,12/02/2024,24/05/2024,3,expired
,4349,RONIX SPARES & ELECTRONICS,1829,RONIX SPARES & ELECTRONICS,POINT(-0.23106109999999996 37.7360943),Kitui,Kenya,,12/02/2024,Electronics,1402,12/02/2024,01/06/2024,3,expired
,4352,WAKULIMA CENTRE AGROVET,1830,Wakulima Centre Agrovet,POINT(1.0162939 35.0015904),Trans Nzoia,Kenya,1329,12/02/2024,Agribusiness,1403,12/02/2024,24/02/2025,12,terminated
,4357,AMANI ANIMAL FEEDS,1832,Shambam,POINT(37.01137067 -0.45450867),Nyeri,Kenya,4728,12/02/2024,Agribusiness,1404,12/02/2024,12/03/2024,1,expired
,4358,Shambamax Animal Feeds,1832,Shambam,POINT(37.02160982 -0.45698004),Nyeri,Kenya,4910,12/02/2024,Agribusiness,1404,12/02/2024,12/03/2024,1,expired
,436,BEATRICE WANGECHI FSC,181,BEATRICE WANGECHI FSC,POINT(0 0),Nyandarua,Kenya,,27/07/2023,Agribusiness,181,14/11/2023,14/11/2024,12,expired
,4362,Arabin Wines & Spirit,1834,Arabin Wines & Spirit,,,Kenya,,12/02/2024,Liquor,1405,12/02/2024,20/10/2024,8,expired
,4364,Ebenezer Agrovet,1835,Ebenezer Agrovet,POINT(-0.3214738 35.2239477),Kericho,Kenya,,13/02/2024,Agribusiness,1406,13/02/2024,17/03/2025,13,active
,4366,GreenRimu Agrovet,1836,GreenRimu Agrovet,POINT(34.3693717 -0.729727),Homa Bay,Kenya,,13/02/2024,Agribusiness,1407,18/03/2024,23/06/2024,3,expired
,4370,Home Of Nutrition,1838,Home Of Nutrition,POINT(36.7793204 -1.3023168),Nairobi,Kenya,,13/02/2024,"Agribusiness,Consumer Goods",1408,13/02/2024,10/05/2024,2,expired
,4375,Sawadi Agrovet,1840,Sawadi Agrovet Mwea,POINT(37.3563184 -0.6769958),Kirinyaga,Kenya,5801,13/02/2024,Agribusiness,1410,02/10/2024,22/11/2024,1,expired
,4380,Nyaru Plaza Agrovet: PAYBILL NO:,1842,Nyaru Plaza 1,POINT(35.57593934 0.32858361),Elgeyo Marakwet,Kenya,4921,13/02/2024,Agribusiness,1411,13/02/2024,26/05/2024,3,expired
,4385,CHANIA DAWA,1844,Monicah Chania,POINT(37.35489575 -0.68526287),Kirinyaga,Kenya,1344,13/02/2024,Agribusiness,1412,17/11/2024,17/03/2025,4,active
,4388,TE-WALT ENTERPRISES,721,Te-walt Enterprise,POINT(37.6645938 -0.0674772),Meru,Kenya,880,13/02/2024,Hardware,1413,13/02/2024,13/03/2024,1,expired
,439,Maria Diary,148,Maria Quality Hardware,POINT(-1.266627 29.993447),Kabale,Uganda,,27/07/2023,"Consumer Goods,Hardware",148,14/11/2023,14/11/2024,12,expired
,4393,PRESTIGE BROAD PROVISIONS,1847,Prestige Broad Provisions,POINT(36.16903713 -0.27952626),Nakuru,Kenya,1377,14/02/2024,Agribusiness,1423,15/02/2024,15/03/2024,1,expired
,4417,MALISHO STORES,1858,Malisho Stores1,POINT(0.5237552 35.206432),Uasin Gishu,Kenya,2841,14/02/2024,Agribusiness,1714,10/07/2024,10/03/2025,7,active
,4418,The Brother's Agrovet Enterprise,1815,ZK Agrovet,POINT(35.3019923 -0.7871512),Bomet,Kenya,3312,14/02/2024,Agribusiness,1394,20/11/2024,20/03/2025,4,active
,4421,Utugi Agrovet Githioro,1859,Utugi Agrovet Githioro,POINT(37.26420319 -0.47730665),Kirinyaga,Kenya,5415,14/02/2024,Agribusiness,1417,14/02/2024,14/03/2024,1,expired
,4428,KeenPris Agrovet,1862,Keenpris A,POINT(-3.9674402 39.7218727),Kilifi,Kenya,4580,14/02/2024,Agribusiness,1419,15/03/2024,15/04/2024,1,expired
,443,"RUTH GATHERU FsC, FTMA",184,"RUTH GATHERU FsC, FTMA",POINT(0 0),Nyandarua,Kenya,,27/07/2023,Agribusiness,184,14/11/2023,14/11/2024,12,expired
,4430,Jkneat Hardware,1863,Jkneat Hardware,POINT(0.4073036 32.6448766),Kampala,Uganda,,14/02/2024,Hardware,1418,20/09/2024,20/11/2024,2,expired
,4438,Mwafrika Enterprises,1867,Mwafrika Enterprises,POINT(-0.2699322 36.3804448),Nyandarua,Kenya,,14/02/2024,Automotives,1420,14/02/2024,14/03/2024,1,expired
,4439,Keenpris Agrovet Barawa,1862,Keenpris A,POINT(39.713895 -3.9852754),Mombasa,Kenya,5811,14/02/2024,Agribusiness,1419,15/03/2024,15/04/2024,1,expired
,4442,Mtwapa Farmpoint Agrovet,1868,Mtwapa,POINT(-3.9429805 39.7451285),Kilifi,Kenya,5243,14/02/2024,Agribusiness,1421,14/02/2024,14/03/2024,1,expired
,445,Kamarawa Farmers Service Center _ Tido,185,Kamarawa Farmers Service Center _ Tido,POINT(0 0),Kisumu,Kenya,,27/07/2023,Agribusiness,185,14/11/2023,14/11/2024,12,expired
,4451,Metro Vernacare Agrovet,1815,ZK Agrovet,POINT(0 0),Kajiado,Kenya,3310,15/02/2024,Agribusiness,1394,20/11/2024,20/03/2025,4,active
,4453,Wakulimu Shop,1873,Wakulima Shop,POINT(0 0),Kiambu,Kenya,,15/02/2024,Agribusiness,1422,15/02/2024,15/03/2024,1,expired
,4457,Choruab Mandai Mini Stores,1875,Choruab Mandai,POINT(-0.7323911 35.3464097),Bomet,Kenya,,15/02/2024,Consumer Goods,1424,16/03/2024,16/05/2024,2,expired
,4462,BWIZIBWERA FEEDS SUPPLY,1877,BWIZIBWERA FEEDS SUPPLY,POINT(32.53164517 0.38172853),Mbarara,Uganda,,15/02/2024,Agribusiness,1427,15/02/2024,15/03/2024,1,expired
,4468,Pakawa Farm Input,1880,Pakawa Farm Input,POINT(35.1206602 0.8755743),Uasin Gishu,Kenya,,15/02/2024,Agribusiness,1426,27/05/2024,27/07/2024,2,expired
,4475,NTUNENI AGROVET-KIBUNG'A,1876,Ntuneni2,POINT(-0.6081235 36.5783303),Tharaka Nithi,Kenya,3588,15/02/2024,Agribusiness,1425,15/02/2024,17/03/2025,13,active
,4478,Chebarus Stores,1884,Chebarus Store1,,Uasin Gishu,Kenya,1020,15/02/2024,Agribusiness,1428,20/04/2024,19/08/2024,3,expired
,4483,Vetstar Agrovet,1886,Vestar Agrovet,POINT(0.8766986 35.1200016),Uasin Gishu,Kenya,1290,15/02/2024,Agribusiness,1429,18/03/2024,13/03/2025,11,active
,4485,Dominion Electrical & Plumbings,1887,Dominion Electrical & Plumbings,POINT(0 0),Kakamega,Kenya,,16/02/2024,"Electronics,Hardware",1430,16/02/2024,16/03/2024,1,expired
,4487,Kanyalego Wholesale Aram,1888,Kanyalego Wholesale Aram,POINT(-0.2103364 34.3371278),Siaya,Kenya,,16/02/2024,Consumer Goods,1431,16/02/2024,12/03/2025,12,active
,449,Ikolomani  Farmers Agrovet,187,Ikolomani  Farmers Agrovet,POINT(0 0),Kakamega,Kenya,,27/07/2023,Agribusiness,187,14/11/2023,14/11/2024,12,expired
,4491,Karanja Nkubu,1890,Karanja Nkubu,POINT(0 0),Meru,Kenya,,16/02/2024,Consumer Goods,1434,16/02/2024,16/03/2024,1,expired
,4496,GOVERNOR SHOP,1892,GOVERNOR SHOP,POINT(-0.0696292 37.6684277),Meru,Kenya,,16/02/2024,,1435,17/04/2024,11/03/2025,10,active
,4504,Dhok Puro Agrovet-Namba Okana,1895,Dhok Puro,POINT(34.86264502 -0.15687322),Kisumu,Kenya,4852,17/02/2024,Agribusiness,1436,30/04/2024,30/05/2024,1,expired
,4507,Glory Be To God,1896,Glory Be To God,POINT(0 0),Kampala,Uganda,,17/02/2024,Hardware,1438,21/05/2024,21/06/2024,1,expired
,451,Vidrubo Enterprise,188,Vidrubo Enterprise,POINT(0 0),Elgeyo Marakwet,Kenya,,27/07/2023,Agribusiness,188,14/11/2023,14/11/2024,12,expired
,4510,Shibuli Farmers Center,1897,Shibuli,POINT(34.642987931147 0.28418637346476),Kakamega,Kenya,1208,17/02/2024,Agribusiness,1437,17/02/2024,14/03/2025,12,active
,4521,K-Chicks Poultry Centre Bungoma,1901,Kchik,POINT(34.562471 0.566849),Bungoma,Kenya,2870,19/02/2024,Agribusiness,1439,19/02/2024,23/06/2024,4,expired
,4526,Highlight Agrovet,1902,Highlight Agrovet,POINT(35.4297361 0.1536562),Uasin Gishu,Kenya,5712,19/02/2024,Agribusiness,1440,19/02/2024,07/02/2025,11,expired
,4533,EDU AGRO INPUT Bukwo,1905,Edu Agro Input,POINT(34.7543494 1.2930907),Hoima,Uganda,5530,19/02/2024,Agribusiness,1441,19/06/2024,19/07/2024,1,expired
,4538,Nandet Greenland,1907,Nandet Greenland,POINT(0 0),Uasin Gishu,Kenya,4874,19/02/2024,Agribusiness,1442,19/02/2024,19/03/2024,1,expired
,4546,Mayanja Agrovet,1909,Mayanja,POINT(0.6436397 34.5090424),Bungoma,Kenya,4931,20/02/2024,Agribusiness,1443,20/02/2024,20/03/2024,1,expired
,4549,LUCKY VET SERVICES,1911,Lucky,POINT(34.3820519 -0.07075888),Siaya,Kenya,2299,20/02/2024,Agribusiness,1444,24/06/2024,24/07/2024,1,expired
,455,Paul Mwangi,190,Paul Mwangi,POINT(36.3804448 -0.2675656),Nyandarua,Kenya,,27/07/2023,Agribusiness,190,14/11/2023,14/11/2024,12,expired
,4550,GRACELAND VETAGRO,1911,Lucky,POINT(34.33775928 -0.2078028),Siaya,Kenya,2319,20/02/2024,Agribusiness,1444,24/06/2024,24/07/2024,1,expired
,4554,Fig Tree Agrovet,1913,Fig Tree Agrovet,POINT(-0.6093513 36.9962439),Murang'a,Kenya,,20/02/2024,Agribusiness,1445,20/04/2024,27/02/2025,10,active
,4556,Rio supermarket,1914,Rio supermarket,POINT(-0.7817174 35.3400251),Bomet,Kenya,,20/02/2024,Consumer Goods,1446,20/02/2024,20/03/2024,1,expired
,4559,Bariki AGROVET Kimilili,1915,Baraka,POINT(34.71729835 0.77417594),Bungoma,Kenya,2943,20/02/2024,Agriculture,1447,20/02/2024,04/03/2025,12,active
,4564,Jogoo Farmers,1917,Jogoo Farmers- Kiambogo,,Nakuru,Kenya,3103,20/02/2024,Agriculture,1455,21/02/2024,21/03/2024,1,expired
,4568,Yellow Wines,1919,Yellow Wines,POINT(35.4841834 1.1419031),Elgeyo Marakwet,Kenya,,20/02/2024,Liquor,1448,26/06/2024,26/07/2024,1,expired
,4569,Kileges Agrovet,1918,Kileges Agrovet,POINT(0 0),Uasin Gishu,Kenya,3530,20/02/2024,Agriculture,1449,04/07/2024,04/08/2024,1,expired
,457,Bongu Farmers FSC,191,Bongu Farmers FSC,POINT(0 0),Kisumu,Kenya,,28/07/2023,Agribusiness,191,14/11/2023,14/11/2024,12,expired
,4573,Siya Ace Pharmaceuticals LTD,1921,Siya Ace Pharmaceuticals LTD,POINT(-4.0022524 39.7002427),Mombasa,Kenya,,20/02/2024,HealthCare,1465,30/08/2024,30/09/2024,1,expired
,4580,ZILMARK AGROVET LIMITED,1924,Zilmark,POINT(34.273618 -0.102105),Siaya,Kenya,2380,20/02/2024,Agriculture,1450,01/07/2024,01/08/2024,1,expired
,4581,ZILMARK AGROVET LIMITED-ANNEX,1924,Zilmark,POINT(34.27400409 -0.09924209),Siaya,Kenya,2482,20/02/2024,Agriculture,1450,01/07/2024,01/08/2024,1,expired
,4586,Runyenjes Vet services,1926,Dr Runyenjes,POINT(-0.4187346 37.5699367),Embu,Kenya,4692,20/02/2024,Agriculture,1451,08/10/2024,06/02/2025,3,expired
,4587,CLASSIC AGROVET LIMITED,1925,Classic,POINT(34.27614207 -0.10234062),Siaya,Kenya,2350,20/02/2024,Agriculture,1452,21/05/2024,21/05/2025,12,active
,4589,Chebukuyi Agrovet,1927,Chebukuyi Agrovet,POINT(-1.2087774 36.7997727),Bungoma,Kenya,,20/02/2024,Agribusiness,1663,22/06/2024,22/08/2024,2,expired
,459,Kisumu Poultry Centre,192,Kisumu Poultry Centre,POINT(-0.0786108 34.7768412),Kisumu,Kenya,,28/07/2023,Agribusiness,192,14/11/2023,14/11/2024,12,expired
,4592,KILIMO SALAMA FARMERS CENTER,1928,Kilimo Daktari,POINT(-0.427401 37.5696038),Embu,Kenya,2670,20/02/2024,Agriculture,1453,20/02/2024,03/03/2025,12,active
,4601,Farmpride KCP,1932,Farmpride Agrovet Karatina,POINT(-0.480626 37.124644),Nyeri,Kenya,2269,21/02/2024,Agriculture,1768,23/08/2024,03/03/2025,6,active
,4602,farmpride KCA,1932,Farmpride Agrovet Karatina,POINT(-0.480626 37.124644),Nyeri,Kenya,2270,21/02/2024,Agriculture,1768,23/08/2024,03/03/2025,6,active
,4604,Safari's Fast Food,1933,Safari's Fast Food,POINT(35.1906303 -0.5834692),Kericho,Kenya,,21/02/2024,Other,1456,21/02/2024,21/03/2024,1,expired
,4607,Daniel Nyangweso Andabwa,1934,Daniel,POINT(34.7620812 -0.1064262),Kakamega,Kenya,,21/02/2024,Agribusiness,1457,21/02/2024,21/03/2024,1,expired
,4609,People's Mini Karandi,1935,People's Mini Karandi,POINT(0.2713396 36.3161137),Laikipia,Kenya,,21/02/2024,"Beauty Products & Cosmetics,Consumer Goods",1472,22/02/2024,20/03/2025,12,active
,461,Rurii High Quality Growers Association,193,Rurii High Quality Growers Association,POINT(36.3797679 -0.2692245),Nyandarua,Kenya,,28/07/2023,Agribusiness,193,14/11/2023,14/11/2024,12,expired
,4611,FARMPRIDE AGROVET,1932,Farmpride Agrovet Karatina,POINT(-0.4806186 37.1246646),Nyeri,Kenya,2271,21/02/2024,Agriculture,1768,23/08/2024,03/03/2025,6,active
,4613,Evabell Pharmacy,1936,Evabell Pharmacy,POINT(-3.9658620999999994 39.722042),Kilifi,Kenya,,21/02/2024,,1458,26/04/2024,26/05/2024,1,expired
,4620,Kyaggwe Agro Produce Center Jinja,1939,Kyaggwe Agro Produce Center Jinja,POINT(0.4296444 33.2114978),Jinja,Uganda,,21/02/2024,Agriculture,1459,01/11/2024,01/12/2025,13,active
,4625,TONARDO CHEMIST,1937,Sila,POINT(-0.3801858 37.695023),Tharaka Nithi,Kenya,1626,21/02/2024,HealthCare,1732,22/07/2024,27/02/2025,7,active
,4627,Hearts Investment,1941,Hearts Investment,POINT(-0.4377884 37.4759754),Embu,Kenya,,21/02/2024,"Agribusiness,Agriculture,Consumer Goods,Electronics,Hardware,Other",1462,01/07/2024,01/08/2024,1,expired
,4630,Mwanjati Chemist and Agrovet,1937,Sila,POINT(-0.3497322 37.7199469),Tharaka Nithi,Kenya,2157,21/02/2024,Agriculture,1732,22/07/2024,27/02/2025,7,active
,4631,TINOQ FARMER'S HUB LTD,1942,Tinoq,POINT(2.2445447 32.8964373),Lira,Uganda,2598,21/02/2024,Agriculture,1463,07/02/2025,07/05/2025,3,active
,4632,Newes Chemist,1937,Sila,POINT(-0.3340206 37.6466212),Tharaka Nithi,Kenya,1375,21/02/2024,Agriculture,1732,22/07/2024,27/02/2025,7,active
,4635,Solida AGROVET,1943,Solida AGROVET1,POINT(0.9517134 35.0646608),Trans Nzoia,Kenya,882,21/02/2024,Agriculture,3034,05/02/2025,05/03/2025,1,active
,4639,Canash Sales,1945,Canash Sales,POINT(0.5056786 35.2723542),Uasin Gishu,Kenya,,22/02/2024,Consumer Goods,1466,23/09/2024,26/02/2025,5,active
,464,Biosciences Kenya Ltd - Warehouse,98,BIOSCIENCES KENYA,POINT(0 0),Kiambu,Kenya,,28/07/2023,Agribusiness,98,14/11/2023,14/11/2024,12,expired
,466,Kolwa Farmers FSC,195,Kolwa Farmers FSC,POINT(0 0),Kisumu,Kenya,,28/07/2023,Agribusiness,195,14/11/2023,14/11/2024,12,expired
,4673,Tirikipharm Chemist,1962,Tirikipharm Chemist,,Vihiga,Kenya,,22/02/2024,HealthCare,1467,22/02/2024,22/03/2024,1,expired
,4678,BEST CARE AGRO INPUTS,1964,Shop,POINT(0.3836368 32.5191867),Hoima,Uganda,5525,22/02/2024,Agriculture,1475,22/02/2024,22/03/2024,1,expired
,4679,Aroma Chemist,1937,Sila,POINT(-0.321127 37.652133),Tharaka Nithi,Kenya,2090,22/02/2024,HealthCare,1732,22/07/2024,27/02/2025,7,active
,468,Martha Muthoni,196,Martha Muthoni,POINT(0 0),Nyandarua,Kenya,,28/07/2023,Agribusiness,196,14/11/2023,14/11/2024,12,expired
,4681,Jaynate Collection,1965,Jaynate Collection,POINT(0 0),Homa Bay,Kenya,,22/02/2024,Consumer Goods,1469,22/02/2024,22/03/2024,1,expired
,4684,Farmland Mungatsi Agrovet,1966,Farmland,POINT(34.3110815 0.4641966),Busia,Kenya,2572,22/02/2024,Agriculture,1470,22/02/2024,22/03/2024,1,expired
,4688,TECH HASH,1968,TECH HASH,POINT(-0.7805315 35.3396635),Bomet,Kenya,,22/02/2024,Electronics,1471,01/04/2024,01/06/2024,2,expired
,4691,New Jubilee Hardware & Electricals,1969,New Jubilee Hardware,POINT(-0.5052601 37.2791617),Kirinyaga,Kenya,1798,22/02/2024,Hardware,1797,22/10/2024,06/03/2025,4,active
,4701,OWEN'S AGROCARE,1972,Owen,POINT(0.429289 34.3970254),Kakamega,Kenya,5349,22/02/2024,"Agribusiness,Agriculture",1476,22/02/2024,03/11/2024,8,expired
,4702,Hawaii Agrovet,1970,Hawaii Agrovet,POINT(0.5429658 35.302551),Uasin Gishu,Kenya,907,22/02/2024,Agriculture,1474,22/02/2024,02/03/2025,12,active
,4703,Evabell Agrovet & Cosmetics,1936,Evabell Pharmacy,POINT(-3.3840269 39.9295635),Kilifi,Kenya,,22/02/2024,"Agriculture,Beauty Products & Cosmetics",1458,26/04/2024,26/05/2024,1,expired
,4708,Veterinary Bazaar,1974,veterinary Bazaar,POINT(-1.0363699 37.0732791),Kiambu,Kenya,2086,23/02/2024,Agriculture,1478,23/02/2024,12/03/2025,12,active
,4713,PANDA LCS LIMITED,1976,Panda,POINT(33.97769177 0.09710354),Busia,Kenya,4089,23/02/2024,Agriculture,1479,25/09/2024,27/02/2025,5,active
,4714,DIGITAL ANIMAL FEEDS - KASUKU,1849,Digital Animal Feeds,POINT(-0.1317878 36.3797679),Nyandarua,Kenya,5290,23/02/2024,Agriculture,1414,24/10/2024,30/12/2024,2,cancelled
,4716,FARMERS CARE AGRO FARM,1977,FARM ARE AGRO FARM,POINT(-0.1318917 37.8378017),Tharaka Nithi,Kenya,,23/02/2024,Agribusiness,1734,24/07/2024,01/03/2025,7,active
,4719,JAY-CEE AGROVET,1978,Jaycee 1,POINT(35.48599647 0.24884942),Uasin Gishu,Kenya,2897,23/02/2024,Agriculture,1481,23/02/2024,24/04/2024,2,expired
,4720,Raporas Agrovet,1153,Tiva,POINT(34.787567 -0.1157296),Kisumu,Kenya,1906,23/02/2024,Agriculture,1008,06/07/2024,06/08/2024,1,expired
,4725,NK Smartfarm Agrovet - Karungu,1980,Smart Farm1,POINT(0.2574549 35.4841834),Uasin Gishu,Kenya,4623,23/02/2024,Agriculture,1482,23/02/2024,23/03/2024,1,expired
,4728,Kazi Agro dealers,1981,Kazi agro Dealers,POINT(-0.6204338 37.3227706),Kirinyaga,Kenya,4895,23/02/2024,Agriculture,1483,13/08/2024,13/09/2024,1,expired
,4741,EMUMA  ENTERPRISES (KCJ).,1987,Emuma Enterprises,POINT(37.0831044 -0.5274183),Nyeri,Kenya,1652,24/02/2024,Agriculture,1484,25/05/2024,13/03/2025,9,active
,4744,EMUMA ENTERPRISES (KBT).,1987,Emuma Enterprises,POINT(37.0734038 -0.4191534),Nyeri,Kenya,1653,24/02/2024,Agriculture,1484,25/05/2024,13/03/2025,9,active
,4752,Chapchap Auto spares,1268,Chapchap Auto Spares,POINT(0.303298 34.2040086),Busia,Kenya,3391,24/02/2024,Automotive,1065,11/01/2024,27/04/2024,3,expired
,4756,Bunar Pharmacy,1993,Brojemu International,POINT(32.6469376 0.3480834),Kampala,Uganda,,25/02/2024,HealthCare,1485,14/09/2024,14/11/2024,2,expired
,476,Kajulu Agribussines FSC,200,Kajulu Agribussines FSC,POINT(0 0),Kisumu,Kenya,,28/07/2023,Agribusiness,200,14/11/2023,14/11/2024,12,expired
,4761,Wakala Africa NRB,1995,Wakala Africa Ltd 2,POINT(0 0),Nairobi,Kenya,1334,25/02/2024,Agriculture,1486,25/02/2024,25/03/2024,1,expired
,4763,Warehouse,1995,Wakala Africa Ltd 2,POINT(34.750169 0.282339),Makueni,Kenya,1326,25/02/2024,Agriculture,1486,25/02/2024,25/03/2024,1,expired
,4765,Delite Agro Solutions,1996,Delite Agro Solutions,POINT(32.8956834 2.2408727),Lira,Uganda,,26/02/2024,Agriculture,1487,26/06/2024,26/09/2024,3,expired
,4766,Jebas Veterinary Services 2,33,Jebas 2,POINT(-0.6847849 36.9635482),Murang'a,Kenya,1881,26/02/2024,Agriculture,1325,31/01/2024,10/03/2024,1,expired
,4771,Jebas Veterinary Services 1,33,Jebas 2,POINT(-0.6847176 36.9635011),Murang'a,Kenya,1880,26/02/2024,Agriculture,1325,31/01/2024,10/03/2024,1,expired
,4777,ZUMA HARDWARE & ELECTRICALS,1997,Zuma Hardware and electricals,POINT(0.0272027 37.0955947),Meru,Kenya,,26/02/2024,Hardware,1744,27/07/2024,28/02/2025,7,active
,478,Best Farmers Agrovet FSC,201,Best Farmers Agrovet FSC,POINT(0 0),Nakuru,Kenya,,29/07/2023,Agribusiness,201,14/11/2023,14/11/2024,12,expired
,4780,Ranchbase Animal Feeds,2001,Ranchbase Animal Feeds,POINT(0 0),Uasin Gishu,Kenya,5410,26/02/2024,Agriculture,1489,13/08/2024,13/09/2024,1,expired
,4785,Hekima Farmers Agro Store,2002,Hekima,POINT(-0.26141 35.7456717),Kericho,Kenya,5116,26/02/2024,Agriculture,2154,10/12/2024,10/01/2025,1,expired
,4786,Maiden Agricultural Commodities & Exchange Co Ltd,2003,Maiden Agricultural Commodities & Exchange Co Ltd,POINT(36.79928764 -1.10247815),Kiambu,Kenya,5056,26/02/2024,Agriculture,1491,10/04/2024,16/06/2024,2,terminated
,4789,Kalanda Wines Stockist,2004,Kalanda Wines 1,POINT(35.09776787 0.2026525),Nandi,Kenya,1591,26/02/2024,Alcohol,1621,02/05/2024,16/02/2025,9,expired
,4793,PalmLands Pharmacy&Agrovet,1765,Smartlife Store,POINT(-3.384055 39.929695),Kilifi,Kenya,3322,26/02/2024,Agriculture,1367,06/05/2024,08/03/2025,10,active
,4797,Tots Liquor Hub,2007,Tots Liquor Hub,POINT(-0.5656991 37.3247744),Kirinyaga,Kenya,,26/02/2024,"Alcohol,Groceries",1493,26/03/2024,26/05/2024,2,expired
,480,Samuel Muriithi Nderitu,202,Samuel Muriithi Nderitu,POINT(36.3685984 -0.1167282),Nyandarua,Kenya,,29/07/2023,Agribusiness,202,14/11/2023,14/11/2024,12,expired
,4800,Shan Agri Stores & Glassware,2008,Shan Agri Stores,POINT(0 0),Trans Nzoia,Kenya,4710,26/02/2024,Agriculture,1494,01/11/2024,02/03/2025,4,active
,4807,PalmLands Chemist &Agrovet -Mtondia,1765,Smartlife Store,POINT(-3.5710384 39.8718945),Kilifi,Kenya,5809,26/02/2024,HealthCare,1367,06/05/2024,08/03/2025,10,active
,4810,Dominion Farmers,2012,Dominion,POINT(0.078549 37.3049543),Meru,Kenya,5160,26/02/2024,Agriculture,1495,26/02/2024,17/02/2025,11,expired
,482,Kabujoi Farmers FSC-NambaKabongo,203,Kabujoi Farmers FSC-NambaKabongo,POINT(0 0),Kisumu,Kenya,,29/07/2023,Agribusiness,203,14/11/2023,14/11/2024,12,expired
,4825,Nangili Veterinary Centre,2018,Nangili Veterinary Centre,POINT(0.7483206 35.144329),Kakamega,Kenya,2990,27/02/2024,Agriculture,1496,10/06/2024,14/07/2024,1,expired
,4828,Clama Beauty & Cosmetics,2019,Clama Cosmetics,POINT(-0.4220917 34.2069733),Homa Bay,Kenya,5659,27/02/2024,Consumer Goods,1497,02/10/2024,08/03/2025,5,active
,4837,Farm-Link Agrovet,2023,FarmLink Store,POINT(40.1118253 -3.2243236),Kilifi,Kenya,3992,27/02/2024,Agriculture,1498,01/07/2024,01/08/2024,1,expired
,484,Kojeya Agrovet,204,Kojeya Agrovet,POINT(34.56500841 -1.08761667),Migori,Kenya,,29/07/2023,Agribusiness,204,14/11/2023,04/03/2025,15,active
,4842,Commodities Store,2025,Commodity stores1,POINT(0.8762765 35.120791),Uasin Gishu,Kenya,981,27/02/2024,Agriculture,1499,27/03/2024,28/02/2025,11,active
,4844,MACHFEEDS LIMITED,2026,MACHFEEDS LIMITED,POINT(-1.0345546 37.0731318),Kiambu,Kenya,,27/02/2024,Agriculture,1502,27/02/2024,27/03/2024,1,expired
,4845,REHEMA BEAUTY SHOP 2,2024,Rehema,POINT(-0.0676968 37.6632882),Meru,Kenya,2755,27/02/2024,Beauty Products & Cosmetics,1774,28/08/2024,28/10/2024,2,expired
,4848,Barani Pwani Agrovet,2027,Barani,POINT(40.11139893 -3.22294637),Kilifi,Kenya,3419,27/02/2024,Agriculture,1501,28/03/2024,13/03/2025,11,active
,4857,Agro & More Ltd- Mpigi,2030,Agro & More Ltd,POINT(32.3286434 0.2205248),Mpigi,Uganda,2942,27/02/2024,Agriculture,1504,20/07/2024,20/08/2025,13,active
,4858,Agro & More  Ltd -Kamengo,2030,Agro & More Ltd,POINT(32.22411041 0.14712154),Mpigi,Uganda,3437,27/02/2024,Agriculture,1504,20/07/2024,20/08/2025,13,active
,4859,Agro & More Ltd -Kibibi,2030,Agro & More Ltd,POINT(32.17432508 0.23195593),Mpigi,Uganda,3606,27/02/2024,Agriculture,1504,20/07/2024,20/08/2025,13,active
